Code région,Nom de la région,Code département,Code arrondissement,Code canton,Code commune,Nom de la commune,Population municipale,Population comptée à part,Population totale
21,Champagne-Ardenne,08,3,21,354,Raucourt-et-Flaba,869,13,882
21,Champagne-Ardenne,08,1,24,355,Regniowez,386,16,402
21,Champagne-Ardenne,08,2,07,356,Remaucourt,155,2,157
21,Champagne-Ardenne,08,3,21,357,Remilly-Aillicourt,830,35,865
21,Champagne-Ardenne,08,1,22,358,Remilly-les-Pothées,268,3,271
21,Champagne-Ardenne,08,2,07,360,Renneville,206,5,211
21,Champagne-Ardenne,08,1,22,361,Renwez,1699,36,1735
21,Champagne-Ardenne,08,2,23,362,Rethel,7740,430,8170
21,Champagne-Ardenne,08,1,35,363,Revin,7462,192,7654
21,Champagne-Ardenne,08,4,02,364,Rilly-sur-Aisne,109,4,113
21,Champagne-Ardenne,08,1,24,365,Rimogne,1427,27,1454
21,Champagne-Ardenne,08,2,07,366,Rocquigny,754,19,773
21,Champagne-Ardenne,08,1,24,367,Rocroi,2386,45,2431
21,Champagne-Ardenne,08,2,01,368,Roizy,247,7,254
21,Champagne-Ardenne,08,2,07,369,La Romagne,125,1,126
21,Champagne-Ardenne,08,1,25,370,Rouvroy-sur-Audry,564,10,574
21,Champagne-Ardenne,08,3,27,371,Rubécourt-et-Lamécourt,162,4,166
21,Champagne-Ardenne,08,2,07,372,Rubigny,75,0,75
21,Champagne-Ardenne,08,1,25,373,Rumigny,377,4,381
21,Champagne-Ardenne,08,4,30,374,La Sabotterie,85,1,86
21,Champagne-Ardenne,08,3,04,375,Sachy,166,6,172
21,Champagne-Ardenne,08,3,04,376,Sailly,220,4,224
21,Champagne-Ardenne,08,3,36,377,Saint-Aignan,141,4,145
21,Champagne-Ardenne,08,4,14,378,Saint-Clément-à-Arnes,105,3,108
21,Champagne-Ardenne,08,4,14,379,Saint-Étienne-à-Arnes,208,4,212
21,Champagne-Ardenne,08,2,06,380,Saint-Fergeux,202,7,209
21,Champagne-Ardenne,08,2,01,381,Saint-Germainmont,800,10,810
21,Champagne-Ardenne,08,2,07,382,Saint-Jean-aux-Bois,142,2,144
21,Champagne-Ardenne,08,4,12,383,Saint-Juvin,111,6,117
21,Champagne-Ardenne,08,4,02,384,Saint-Lambert-et-Mont-de-Jeux,186,1,187
21,Champagne-Ardenne,08,1,37,385,Saint-Laurent,1201,157,1358
21,Champagne-Ardenne,08,2,06,386,Saint-Loup-en-Champagne,247,8,255
21,Champagne-Ardenne,08,4,30,387,Saint-Loup-Terrier,162,7,169
21,Champagne-Ardenne,08,1,09,388,Saint-Marceau,375,16,391
21,Champagne-Ardenne,08,1,22,389,Saint-Marcel,330,9,339
21,Champagne-Ardenne,08,3,36,391,Saint-Menges,1049,16,1065
21,Champagne-Ardenne,08,4,17,392,Saint-Morel,238,6,244
21,Champagne-Ardenne,08,4,14,393,Saint-Pierre-à-Arnes,66,4,70
21,Champagne-Ardenne,08,1,09,395,Saint-Pierre-sur-Vence,158,5,163
21,Champagne-Ardenne,08,4,03,394,Saint-Pierremont,95,7,102
21,Champagne-Ardenne,08,2,06,396,Saint-Quentin-le-Petit,150,9,159
21,Champagne-Ardenne,08,2,01,397,Saint-Remy-le-Petit,40,1,41
21,Champagne-Ardenne,08,4,31,390,Sainte-Marie,79,0,79
21,Champagne-Ardenne,08,4,02,398,Sainte-Vaubourg,97,1,98
21,Champagne-Ardenne,08,1,09,400,Sapogne-et-Feuchères,502,13,515
21,Champagne-Ardenne,08,3,04,399,Sapogne-sur-Marche,147,2,149
21,Champagne-Ardenne,08,4,02,401,Saulces-Champenoises,192,1,193
21,Champagne-Ardenne,08,2,19,402,Saulces-Monclin,646,16,662
21,Champagne-Ardenne,08,2,23,403,Sault-lès-Rethel,1879,29,1908
21,Champagne-Ardenne,08,2,01,404,Sault-Saint-Remy,158,0,158
21,Champagne-Ardenne,08,4,08,405,Sauville,255,0,255
21,Champagne-Ardenne,08,4,17,406,Savigny-sur-Aisne,368,20,388
21,Champagne-Ardenne,08,4,17,407,Séchault,71,3,74
21,Champagne-Ardenne,08,1,22,408,Sécheval,499,11,510
21,Champagne-Ardenne,08,3,99,409,Sedan,19219,519,19738
21,Champagne-Ardenne,08,4,14,410,Semide,213,17,230
21,Champagne-Ardenne,08,4,02,411,Semuy,94,1,95
21,Champagne-Ardenne,08,4,12,412,Senuc,153,5,158
21,Champagne-Ardenne,08,2,06,413,Seraincourt,241,8,249
21,Champagne-Ardenne,08,2,19,415,Sery,340,3,343
21,Champagne-Ardenne,08,2,23,416,Seuil,164,6,170
21,Champagne-Ardenne,08,1,24,417,Sévigny-la-Forêt,249,7,256
21,Champagne-Ardenne,08,2,06,418,Sévigny-Waleppe,253,3,256
21,Champagne-Ardenne,08,1,28,419,Signy-l'Abbaye,1362,38,1400
21,Champagne-Ardenne,08,1,29,420,Signy-le-Petit,1299,31,1330
21,Champagne-Ardenne,08,3,04,421,Signy-Montlibert,77,4,81
21,Champagne-Ardenne,08,1,20,422,Singly,124,6,130
21,Champagne-Ardenne,08,4,03,424,Sommauthe,117,4,121
21,Champagne-Ardenne,08,4,12,425,Sommerance,47,2,49
21,Champagne-Ardenne,08,2,06,426,Son,94,4,98
21,Champagne-Ardenne,08,2,23,427,Sorbon,206,9,215
21,Champagne-Ardenne,08,2,19,428,Sorcy-Bauthémont,141,4,145
21,Champagne-Ardenne,08,1,22,429,Sormonne,568,15,583
21,Champagne-Ardenne,08,3,21,430,Stonne,45,1,46
21,Champagne-Ardenne,08,4,17,431,Sugny,93,3,96
21,Champagne-Ardenne,08,1,15,432,Sury,95,2,97
21,Champagne-Ardenne,08,4,30,433,Suzanne,62,1,63
21,Champagne-Ardenne,08,4,08,434,Sy,43,4,47
21,Champagne-Ardenne,08,2,13,435,Tagnon,951,19,970
21,Champagne-Ardenne,08,1,24,436,Taillette,367,14,381
21,Champagne-Ardenne,08,4,03,437,Tailly,181,4,185
21,Champagne-Ardenne,08,2,06,438,Taizy,107,3,110
21,Champagne-Ardenne,08,4,08,439,Tannay,151,5,156
21,Champagne-Ardenne,08,1,29,440,Tarzy,142,2,144
21,Champagne-Ardenne,08,4,12,441,Termes,135,1,136
21,Champagne-Ardenne,08,4,31,443,Terron-sur-Aisne,116,2,118
21,Champagne-Ardenne,08,3,18,444,Tétaigne,82,7,89
21,Champagne-Ardenne,08,3,36,445,Thelonne,356,4,360
21,Champagne-Ardenne,08,4,03,446,Thénorgues,98,4,102
21,Champagne-Ardenne,08,1,16,448,Thilay,1058,21,1079
21,Champagne-Ardenne,08,1,28,449,Thin-le-Moutier,572,16,588
21,Champagne-Ardenne,08,1,15,450,This,202,7,209
21,Champagne-Ardenne,08,2,01,451,Le Thour,325,3,328
21,Champagne-Ardenne,08,2,23,452,Thugny-Trugny,215,0,215
21,Champagne-Ardenne,08,4,31,453,Toges,92,2,94
21,Champagne-Ardenne,08,1,20,454,Touligny,66,1,67
21,Champagne-Ardenne,08,4,14,455,Tourcelles-Chaumont,96,1,97
21,Champagne-Ardenne,08,1,16,456,Tournavaux,166,5,171
21,Champagne-Ardenne,08,1,22,457,Tournes,1058,44,1102
21,Champagne-Ardenne,08,4,30,458,Tourteron,172,7,179
21,Champagne-Ardenne,08,3,04,459,Tremblois-lès-Carignan,112,0,112
21,Champagne-Ardenne,08,1,24,460,Tremblois-lès-Rocroi,152,1,153
21,Champagne-Ardenne,08,4,31,461,Vandy,176,7,183
21,Champagne-Ardenne,08,4,02,462,Vaux-Champagne,125,5,130
21,Champagne-Ardenne,08,4,03,463,Vaux-en-Dieulet,70,0,70
21,Champagne-Ardenne,08,4,17,464,Vaux-lès-Mouron,81,0,81
21,Champagne-Ardenne,08,3,18,466,Vaux-lès-Mouzon,84,5,89
21,Champagne-Ardenne,08,2,07,465,Vaux-lès-Rubigny,48,1,49
21,Champagne-Ardenne,08,2,19,467,Vaux-Montreuil,106,4,110
21,Champagne-Ardenne,08,1,25,468,Vaux-Villaine,182,3,185
21,Champagne-Ardenne,08,1,20,469,Vendresse,483,7,490
21,Champagne-Ardenne,08,4,03,470,Verpel,89,3,92
21,Champagne-Ardenne,08,4,08,471,Verrières,35,1,36
21,Champagne-Ardenne,08,2,19,472,Viel-Saint-Remy,245,4,249
21,Champagne-Ardenne,08,2,01,473,Vieux-lès-Asfeld,259,8,267
21,Champagne-Ardenne,08,1,37,483,Ville-sur-Lumes,470,18,488
21,Champagne-Ardenne,08,2,13,484,Ville-sur-Retourne,73,7,80
21,Champagne-Ardenne,08,3,27,475,Villers-Cernay,318,0,318
21,Champagne-Ardenne,08,2,01,476,Villers-devant-le-Thour,356,4,360
21,Champagne-Ardenne,08,3,18,477,Villers-devant-Mouzon,112,1,113
21,Champagne-Ardenne,08,1,09,478,Villers-le-Tilleul,258,3,261
21,Champagne-Ardenne,08,2,19,479,Villers-le-Tourneur,185,3,188
21,Champagne-Ardenne,08,1,37,480,Villers-Semeuse,3166,110,3276
21,Champagne-Ardenne,08,3,36,481,Villers-sur-Bar,253,6,259
21,Champagne-Ardenne,08,1,09,482,Villers-sur-le-Mont,99,3,102
21,Champagne-Ardenne,08,3,04,485,Villy,183,7,190
21,Champagne-Ardenne,08,1,11,486,Vireux-Molhain,1674,37,1711
21,Champagne-Ardenne,08,1,11,487,Vireux-Wallerand,1901,74,1975
21,Champagne-Ardenne,08,1,37,488,Vivier-au-Court,3392,146,3538
21,Champagne-Ardenne,08,4,02,489,Voncq,226,7,233
21,Champagne-Ardenne,08,4,31,490,Vouziers,4183,216,4399
21,Champagne-Ardenne,08,3,36,491,Vrigne-aux-Bois,3497,65,3562
21,Champagne-Ardenne,08,1,09,492,Vrigne-Meuse,232,4,236
21,Champagne-Ardenne,08,4,31,493,Vrizy,355,12,367
21,Champagne-Ardenne,08,3,36,494,Wadelincourt,536,14,550
21,Champagne-Ardenne,08,2,19,496,Wagnon,105,3,108
21,Champagne-Ardenne,08,1,15,497,Warcq,1316,49,1365
21,Champagne-Ardenne,08,1,15,498,Warnécourt,372,13,385
21,Champagne-Ardenne,08,2,19,499,Wasigny,348,4,352
21,Champagne-Ardenne,08,2,19,500,Wignicourt,69,1,70
21,Champagne-Ardenne,08,3,04,501,Williers,42,1,43
21,Champagne-Ardenne,08,3,18,502,Yoncq,95,0,95
21,Champagne-Ardenne,08,1,09,503,Yvernaumont,140,2,142
73,Midi-Pyrénées,09,1,02,001,Aigues-Juntes,41,0,41
73,Midi-Pyrénées,09,2,10,002,Aigues-Vives,541,11,552
73,Midi-Pyrénées,09,1,07,003,L' Aiguillon,391,3,394
73,Midi-Pyrénées,09,1,03,004,Albiès,139,0,139
73,Midi-Pyrénées,09,3,09,005,Aleu,146,0,146
73,Midi-Pyrénées,09,1,18,006,Alliat,64,0,64
73,Midi-Pyrénées,09,1,02,007,Allières,63,4,67
73,Midi-Pyrénées,09,3,15,008,Alos,123,2,125
73,Midi-Pyrénées,09,1,02,009,Alzen,210,9,219
73,Midi-Pyrénées,09,3,04,011,Antras,71,0,71
73,Midi-Pyrénées,09,1,03,012,Appy,24,0,24
73,Midi-Pyrénées,09,1,21,013,Arabaux,66,2,68
73,Midi-Pyrénées,09,3,04,014,Argein,169,3,172
73,Midi-Pyrénées,09,1,18,015,Arignac,700,5,705
73,Midi-Pyrénées,09,1,18,016,Arnave,211,4,215
73,Midi-Pyrénées,09,3,04,017,Arrien-en-Bethmale,101,1,102
73,Midi-Pyrénées,09,3,04,018,Arrout,69,3,72
73,Midi-Pyrénées,09,2,06,019,Artigat,540,12,552
73,Midi-Pyrénées,09,1,13,020,Artigues,62,4,66
73,Midi-Pyrénées,09,2,19,021,Artix,106,1,107
73,Midi-Pyrénées,09,2,22,022,Arvigna,196,4,200
73,Midi-Pyrénées,09,1,01,023,Ascou,129,2,131
73,Midi-Pyrénées,09,1,03,024,Aston,228,9,237
73,Midi-Pyrénées,09,3,04,025,Aucazein,63,0,63
73,Midi-Pyrénées,09,3,04,026,Audressein,116,2,118
73,Midi-Pyrénées,09,3,04,027,Augirein,63,0,63
73,Midi-Pyrénées,09,1,03,028,Aulos,54,1,55
73,Midi-Pyrénées,09,3,11,029,Aulus-les-Bains,207,0,207
73,Midi-Pyrénées,09,1,20,030,Auzat,599,10,609
73,Midi-Pyrénées,09,1,01,032,Ax-les-Thermes,1426,78,1504
73,Midi-Pyrénées,09,1,03,031,Axiat,26,1,27
73,Midi-Pyrénées,09,3,14,033,Bagert,58,2,60
73,Midi-Pyrénées,09,3,04,034,Balacet,19,0,19
73,Midi-Pyrénées,09,3,04,035,Balaguères,195,7,202
73,Midi-Pyrénées,09,3,14,037,Barjac,38,3,41
73,Midi-Pyrénées,09,2,08,038,La Bastide-de-Besplas,372,6,378
73,Midi-Pyrénées,09,2,10,039,La Bastide-de-Bousignac,333,8,341
73,Midi-Pyrénées,09,2,17,040,La Bastide-de-Lordat,261,5,266
73,Midi-Pyrénées,09,1,02,042,La Bastide-de-Sérou,959,20,979
73,Midi-Pyrénées,09,3,16,041,La Bastide-du-Salat,197,4,201
73,Midi-Pyrénées,09,2,10,043,La Bastide-sur-l'Hers,718,15,733
73,Midi-Pyrénées,09,1,21,044,Baulou,161,1,162
73,Midi-Pyrénées,09,1,18,045,Bédeilhac-et-Aynat,187,1,188
73,Midi-Pyrénées,09,3,14,046,Bédeille,83,1,84
73,Midi-Pyrénées,09,1,07,047,Bélesta,1106,29,1135
73,Midi-Pyrénées,09,2,10,048,Belloc,66,4,70
73,Midi-Pyrénées,09,1,21,049,Bénac,182,4,186
73,Midi-Pyrénées,09,2,12,050,Benagues,467,9,476
73,Midi-Pyrénées,09,1,07,051,Bénaix,154,6,160
73,Midi-Pyrénées,09,2,10,052,Besset,144,1,145
73,Midi-Pyrénées,09,1,03,053,Bestiac,18,0,18
73,Midi-Pyrénées,09,3,16,054,Betchat,364,9,373
73,Midi-Pyrénées,09,3,04,055,Bethmale,96,1,97
73,Midi-Pyrénées,09,2,12,056,Bézac,281,7,288
73,Midi-Pyrénées,09,3,09,057,Biert,295,10,305
73,Midi-Pyrénées,09,1,18,058,Bompas,203,9,212
73,Midi-Pyrénées,09,3,04,059,Bonac-Irazein,138,6,144
73,Midi-Pyrénées,09,2,22,060,Bonnac,717,28,745
73,Midi-Pyrénées,09,2,08,061,Les Bordes-sur-Arize,528,12,540
73,Midi-Pyrénées,09,3,04,062,Les Bordes-sur-Lez,165,6,171
73,Midi-Pyrénées,09,1,21,063,Le Bosc,108,13,121
73,Midi-Pyrénées,09,1,03,064,Bouan,35,1,36
73,Midi-Pyrénées,09,3,09,065,Boussenac,188,12,200
73,Midi-Pyrénées,09,1,21,066,Brassac,626,57,683
73,Midi-Pyrénées,09,2,17,067,Brie,175,3,178
73,Midi-Pyrénées,09,1,21,068,Burret,38,0,38
73,Midi-Pyrénées,09,3,04,069,Buzan,24,2,26
73,Midi-Pyrénées,09,1,03,070,Les Cabannes,347,3,350
73,Midi-Pyrénées,09,1,02,071,Cadarcet,231,8,239
73,Midi-Pyrénées,09,2,19,072,Calzan,28,0,28
73,Midi-Pyrénées,09,2,08,073,Camarade,156,3,159
73,Midi-Pyrénées,09,2,10,074,Camon,164,3,167
73,Midi-Pyrénées,09,2,08,075,Campagne-sur-Arize,265,4,269
73,Midi-Pyrénées,09,2,17,076,Canté,203,2,205
73,Midi-Pyrénées,09,1,18,077,Capoulet-et-Junac,179,6,185
73,Midi-Pyrénées,09,1,13,078,Carcanières,53,0,53
73,Midi-Pyrénées,09,2,06,079,Carla-Bayle,745,20,765
73,Midi-Pyrénées,09,1,07,080,Carla-de-Roquefort,158,1,159
73,Midi-Pyrénées,09,2,22,081,Le Carlaret,209,3,212
73,Midi-Pyrénées,09,3,15,082,Castelnau-Durban,413,14,427
73,Midi-Pyrénées,09,2,06,083,Castéras,31,1,32
73,Midi-Pyrénées,09,2,08,084,Castex,95,3,98
73,Midi-Pyrénées,09,3,04,085,Castillon-en-Couserans,402,6,408
73,Midi-Pyrénées,09,3,16,086,Caumont,309,5,314
73,Midi-Pyrénées,09,1,03,087,Caussou,66,2,68
73,Midi-Pyrénées,09,1,03,088,Caychax,11,0,11
73,Midi-Pyrénées,09,2,10,089,Cazals-des-Baylès,39,1,40
73,Midi-Pyrénées,09,2,19,090,Cazaux,44,1,45
73,Midi-Pyrénées,09,3,16,091,Cazavet,201,3,204
73,Midi-Pyrénées,09,1,18,092,Cazenave-Serres-et-Allens,48,3,51
73,Midi-Pyrénées,09,1,21,093,Celles,116,2,118
73,Midi-Pyrénées,09,3,14,094,Cérizols,153,5,158
73,Midi-Pyrénées,09,3,04,095,Cescau,138,7,145
73,Midi-Pyrénées,09,1,03,096,Château-Verdun,54,1,55
73,Midi-Pyrénées,09,3,15,097,Clermont,86,2,88
73,Midi-Pyrénées,09,3,14,098,Contrazy,64,0,64
73,Midi-Pyrénées,09,1,21,099,Cos,364,17,381
73,Midi-Pyrénées,09,3,11,100,Couflens,84,2,86
73,Midi-Pyrénées,09,2,19,101,Coussa,217,3,220
73,Midi-Pyrénées,09,2,10,102,Coutens,151,7,158
73,Midi-Pyrénées,09,2,19,103,Crampagna,604,15,619
73,Midi-Pyrénées,09,2,19,104,Dalou,831,28,859
73,Midi-Pyrénées,09,2,08,105,Daumazan-sur-Arize,715,19,734
73,Midi-Pyrénées,09,1,07,106,Dreuilhe,375,5,380
73,Midi-Pyrénées,09,2,10,107,Dun,575,16,591
73,Midi-Pyrénées,09,1,02,108,Durban-sur-Arize,152,4,156
73,Midi-Pyrénées,09,2,06,109,Durfort,173,1,174
73,Midi-Pyrénées,09,3,15,110,Encourtiech,106,2,108
73,Midi-Pyrénées,09,3,04,111,Engomer,275,4,279
73,Midi-Pyrénées,09,3,11,113,Ercé,550,3,553
73,Midi-Pyrénées,09,3,15,114,Erp,130,1,131
73,Midi-Pyrénées,09,2,10,115,Esclagne,111,3,114
73,Midi-Pyrénées,09,2,12,116,Escosse,400,4,404
73,Midi-Pyrénées,09,2,17,117,Esplas,92,5,97
73,Midi-Pyrénées,09,3,15,118,Esplas-de-Sérou,157,6,163
73,Midi-Pyrénées,09,3,15,119,Eycheil,526,12,538
73,Midi-Pyrénées,09,3,14,120,Fabas,319,2,321
73,Midi-Pyrénées,09,1,21,121,Ferrières-sur-Ariège,804,96,900
73,Midi-Pyrénées,09,1,05,122,Foix,9712,455,10167
73,Midi-Pyrénées,09,2,08,123,Fornex,109,3,112
73,Midi-Pyrénées,09,2,06,124,Le Fossat,1010,19,1029
73,Midi-Pyrénées,09,1,07,125,Fougax-et-Barrineuf,513,4,517
73,Midi-Pyrénées,09,1,21,126,Freychenet,98,0,98
73,Midi-Pyrénées,09,2,08,127,Gabre,93,2,95
73,Midi-Pyrénées,09,3,16,128,Gajan,297,18,315
73,Midi-Pyrénées,09,3,04,129,Galey,113,0,113
73,Midi-Pyrénées,09,1,21,130,Ganac,672,22,694
73,Midi-Pyrénées,09,1,03,131,Garanou,167,6,173
73,Midi-Pyrénées,09,2,17,132,Gaudiès,230,6,236
73,Midi-Pyrénées,09,1,18,133,Génat,34,1,35
73,Midi-Pyrénées,09,1,20,134,Gestiès,9,0,9
73,Midi-Pyrénées,09,1,20,135,Goulier,47,2,49
73,Midi-Pyrénées,09,1,18,136,Gourbit,92,1,93
73,Midi-Pyrénées,09,2,19,137,Gudas,138,3,141
73,Midi-Pyrénées,09,1,21,138,L' Herm,188,38,226
73,Midi-Pyrénées,09,1,01,139,L' Hospitalet-près-l'Andorre,89,2,91
73,Midi-Pyrénées,09,1,01,140,Ignaux,82,1,83
73,Midi-Pyrénées,09,1,07,142,Ilhat,123,3,126
73,Midi-Pyrénées,09,3,04,141,Illartein,77,0,77
73,Midi-Pyrénées,09,1,20,143,Illier-et-Laramade,21,0,21
73,Midi-Pyrénées,09,2,22,145,Les Issards,242,4,246
73,Midi-Pyrénées,09,2,17,146,Justiniac,50,3,53
73,Midi-Pyrénées,09,2,17,147,Labatut,128,6,134
73,Midi-Pyrénées,09,3,16,148,Lacave,120,5,125
73,Midi-Pyrénées,09,3,15,149,Lacourt,201,7,208
73,Midi-Pyrénées,09,2,10,150,Lagarde,180,4,184
73,Midi-Pyrénées,09,2,06,151,Lanoux,48,5,53
73,Midi-Pyrénées,09,1,18,152,Lapège,28,2,30
73,Midi-Pyrénées,09,2,10,153,Lapenne,116,1,117
73,Midi-Pyrénées,09,1,02,154,Larbont,39,2,41
73,Midi-Pyrénées,09,1,03,155,Larcat,39,3,42
73,Midi-Pyrénées,09,1,03,156,Larnat,18,1,19
73,Midi-Pyrénées,09,2,10,157,Laroque-d'Olmes,2712,61,2773
73,Midi-Pyrénées,09,3,14,158,Lasserre,191,2,193
73,Midi-Pyrénées,09,1,03,159,Lassur,67,1,68
73,Midi-Pyrénées,09,1,07,160,Lavelanet,6747,293,7040
73,Midi-Pyrénées,09,2,10,161,Léran,545,23,568
73,Midi-Pyrénées,09,1,20,162,Lercoul,27,0,27
73,Midi-Pyrénées,09,2,12,163,Lescousse,88,1,89
73,Midi-Pyrénées,09,3,15,164,Lescure,503,9,512
73,Midi-Pyrénées,09,1,07,165,Lesparrou,243,8,251
73,Midi-Pyrénées,09,1,07,166,Leychert,107,2,109
73,Midi-Pyrénées,09,2,06,167,Lézat-sur-Lèze,2282,34,2316
73,Midi-Pyrénées,09,1,07,168,Lieurac,153,9,162
73,Midi-Pyrénées,09,2,10,169,Limbrassac,113,2,115
73,Midi-Pyrénées,09,2,17,170,Lissac,208,2,210
73,Midi-Pyrénées,09,1,03,171,Lordat,35,0,35
73,Midi-Pyrénées,09,3,16,289,Lorp-Sentaraille,1251,50,1301
73,Midi-Pyrénées,09,2,08,172,Loubaut,31,0,31
73,Midi-Pyrénées,09,2,19,173,Loubens,254,9,263
73,Midi-Pyrénées,09,1,21,174,Loubières,207,4,211
73,Midi-Pyrénées,09,2,22,175,Ludiès,77,8,85
73,Midi-Pyrénées,09,1,03,176,Luzenac,607,12,619
73,Midi-Pyrénées,09,2,12,177,Madière,203,9,212
73,Midi-Pyrénées,09,2,10,178,Malegoude,61,2,63
73,Midi-Pyrénées,09,2,19,179,Malléon,49,1,50
73,Midi-Pyrénées,09,2,10,180,Manses,122,7,129
73,Midi-Pyrénées,09,2,08,181,Le Mas-d'Azil,1226,15,1241
73,Midi-Pyrénées,09,3,09,182,Massat,710,11,721
73,Midi-Pyrénées,09,3,16,183,Mauvezin-de-Prat,81,2,83
73,Midi-Pyrénées,09,3,14,184,Mauvezin-de-Sainte-Croix,43,0,43
73,Midi-Pyrénées,09,2,17,185,Mazères,3413,104,3517
73,Midi-Pyrénées,09,2,08,186,Méras,83,2,85
73,Midi-Pyrénées,09,3,16,187,Mercenac,338,7,345
73,Midi-Pyrénées,09,1,18,188,Mercus-Garrabet,1143,18,1161
73,Midi-Pyrénées,09,1,01,189,Mérens-les-Vals,186,3,189
73,Midi-Pyrénées,09,3,14,190,Mérigon,124,3,127
73,Midi-Pyrénées,09,1,18,192,Miglos,107,2,109
73,Midi-Pyrénées,09,1,13,193,Mijanès,92,1,93
73,Midi-Pyrénées,09,2,10,194,Mirepoix,3123,154,3277
73,Midi-Pyrénées,09,2,06,195,Monesple,26,0,26
73,Midi-Pyrénées,09,1,02,196,Montagagne,43,0,43
73,Midi-Pyrénées,09,1,01,197,Montaillou,25,1,26
73,Midi-Pyrénées,09,3,14,198,Montardit,188,3,191
73,Midi-Pyrénées,09,2,17,199,Montaut,674,13,687
73,Midi-Pyrénées,09,2,10,200,Montbel,109,4,113
73,Midi-Pyrénées,09,3,15,201,Montégut-en-Couserans,69,6,75
73,Midi-Pyrénées,09,2,19,202,Montégut-Plantaurel,320,6,326
73,Midi-Pyrénées,09,1,02,203,Montels,154,5,159
73,Midi-Pyrénées,09,3,16,204,Montesquieu-Avantès,239,2,241
73,Midi-Pyrénées,09,2,08,205,Montfa,80,0,80
73,Midi-Pyrénées,09,1,07,206,Montferrier,647,22,669
73,Midi-Pyrénées,09,1,21,207,Montgaillard,1341,38,1379
73,Midi-Pyrénées,09,3,16,208,Montgauch,115,3,118
73,Midi-Pyrénées,09,3,16,209,Montjoie-en-Couserans,1045,34,1079
73,Midi-Pyrénées,09,1,21,210,Montoulieu,364,5,369
73,Midi-Pyrénées,09,1,07,211,Montségur,108,4,112
73,Midi-Pyrénées,09,1,02,212,Montseron,83,0,83
73,Midi-Pyrénées,09,2,10,213,Moulin-Neuf,197,2,199
73,Midi-Pyrénées,09,3,15,214,Moulis,793,17,810
73,Midi-Pyrénées,09,1,07,215,Nalzen,127,1,128
73,Midi-Pyrénées,09,1,02,216,Nescus,70,3,73
73,Midi-Pyrénées,09,1,18,217,Niaux,193,5,198
73,Midi-Pyrénées,09,1,01,218,Orgeix,101,3,104
73,Midi-Pyrénées,09,3,04,219,Orgibet,171,4,175
73,Midi-Pyrénées,09,1,01,220,Orlu,194,4,198
73,Midi-Pyrénées,09,1,18,221,Ornolac-Ussat-les-Bains,230,0,230
73,Midi-Pyrénées,09,1,20,222,Orus,22,0,22
73,Midi-Pyrénées,09,3,11,223,Oust,533,15,548
73,Midi-Pyrénées,09,2,06,224,Pailhès,383,12,395
73,Midi-Pyrénées,09,2,99,225,Pamiers,15857,943,16800
73,Midi-Pyrénées,09,1,03,226,Pech,34,1,35
73,Midi-Pyrénées,09,1,07,227,Péreille,185,5,190
73,Midi-Pyrénées,09,1,01,228,Perles-et-Castelet,187,6,193
73,Midi-Pyrénées,09,2,10,229,Le Peyrat,476,9,485
73,Midi-Pyrénées,09,1,13,230,Le Pla,67,3,70
73,Midi-Pyrénées,09,3,09,231,Le Port,204,3,207
73,Midi-Pyrénées,09,1,01,232,Prades,50,0,50
73,Midi-Pyrénées,09,2,10,233,Pradettes,38,0,38
73,Midi-Pyrénées,09,1,21,234,Pradières,107,2,109
73,Midi-Pyrénées,09,3,16,235,Prat-Bonrepaux,851,22,873
73,Midi-Pyrénées,09,1,21,236,Prayols,359,19,378
73,Midi-Pyrénées,09,1,13,237,Le Puch,30,0,30
73,Midi-Pyrénées,09,2,22,238,Les Pujols,656,9,665
73,Midi-Pyrénées,09,1,13,239,Quérigut,139,2,141
73,Midi-Pyrénées,09,1,18,240,Quié,325,4,329
73,Midi-Pyrénées,09,1,18,241,Rabat-les-Trois-Seigneurs,307,8,315
73,Midi-Pyrénées,09,1,07,242,Raissac,42,2,44
73,Midi-Pyrénées,09,2,10,243,Régat,81,6,87
73,Midi-Pyrénées,09,2,10,244,Rieucros,573,21,594
73,Midi-Pyrénées,09,2,19,245,Rieux-de-Pelleport,1170,48,1218
73,Midi-Pyrénées,09,3,15,246,Rimont,555,14,569
73,Midi-Pyrénées,09,3,15,247,Rivèrenert,182,3,185
73,Midi-Pyrénées,09,1,07,249,Roquefixade,147,2,149
73,Midi-Pyrénées,09,1,07,250,Roquefort-les-Cascades,100,2,102
73,Midi-Pyrénées,09,2,10,251,Roumengoux,147,4,151
73,Midi-Pyrénées,09,1,13,252,Rouze,91,8,99
73,Midi-Pyrénées,09,2,08,253,Sabarat,351,5,356
73,Midi-Pyrénées,09,2,22,254,Saint-Amadou,227,5,232
73,Midi-Pyrénées,09,2,12,255,Saint-Amans,48,0,48
73,Midi-Pyrénées,09,2,19,256,Saint-Bauzeil,56,0,56
73,Midi-Pyrénées,09,2,19,258,Saint-Félix-de-Rieutord,413,12,425
73,Midi-Pyrénées,09,2,10,259,Saint-Félix-de-Tournegat,136,4,140
73,Midi-Pyrénées,09,3,15,261,Saint-Girons,6579,498,7077
73,Midi-Pyrénées,09,1,07,262,Saint-Jean-d'Aigues-Vives,404,8,412
73,Midi-Pyrénées,09,1,21,264,Saint-Jean-de-Verges,1100,39,1139
73,Midi-Pyrénées,09,3,04,263,Saint-Jean-du-Castillonnais,26,0,26
